6.28E-01	-8.00E-01	-3.76E-02	-6.07E-02	-5.59E-01	-1.10E+00	-2.40E-01	1.48E-01
9.21E-01	4.04E-01	-6.44E-01	4.01E-01	-8.57E-01	-3.39E-02	-8.17E-01	-1.20E-02
-5.81E-01	1.34E+00	9.10E-02	2.67E-01	-5.15E-02	-4.53E-01	6.04E-01	5.80E-01
7.87E-01	-3.99E-02	-7.58E-01	-5.31E-01	5.92E-02	1.06E-01	-4.33E-01	-2.00E-01
-4.04E-01	-5.06E-01	-7.03E-01	1.17E+00	2.09E-01	-3.87E-01	2.95E-01	3.05E-01
1.61E-01	3.85E-02	1.32E-01	-1.17E+00	-3.07E-01	5.05E-01	-1.43E+00	-1.49E+00
6.99E-01	-1.35E+00	1.60E-01	-9.76E-01	1.80E-01	4.90E-01	5.98E-01	7.90E-01
-2.70E-02	-1.20E+00	2.81E-01	5.53E-01	-6.15E-01	-4.72E-01	1.66E-01	-1.54E-01
-2.47E-01	4.32E-01	3.94E-01	1.55E-01	-1.09E+00	4.48E-02	-2.65E-01	-1.26E-01
6.71E-01	-4.31E-01	4.69E-02	2.36E-01	7.49E-02	-1.19E+00	2.52E-01	-1.08E+00
-1.11E-01	-2.90E-01	4.47E-01	-5.03E-02	-3.72E-01	-8.01E-01	-6.64E-02	5.95E-01
1.57E-01	4.12E-01	5.28E-01	-1.99E-01	3.66E-01	-4.77E-02	-8.74E-01	2.22E-01
-2.29E-01	-3.35E-01	5.87E-01	2.69E-01	-1.08E+00	1.22E+00	3.66E-02	-3.43E-01
-6.29E-02	-1.67E-01	4.09E-01	-9.78E-01	8.71E-01	3.33E-01	2.01E-01	2.75E-01
-8.70E-01	6.29E-01	-1.98E-01	-7.18E-01	-1.67E+00	2.89E-01	-9.40E-01	5.67E-01
-5.67E-01	2.89E-01	1.20E-01	1.25E+00	-3.25E-02	3.69E-01	4.00E-01	-2.02E-02
-7.02E-01	-3.62E-01	3.43E-01	-4.14E-01	4.61E-01	2.38E+00	-1.45E-01	1.75E-01
-3.81E-01	-8.58E-01	8.31E-01	1.80E-01	1.49E-02	-3.17E-01	5.61E-01	3.40E-02
4.23E-01	1.08E-01	6.94E-01	-6.60E-01	3.78E-04	-3.59E-01	1.82E-02	2.72E-01
-2.42E-02	-7.43E-01	2.23E-01	-6.29E-01	7.68E-01	5.82E-02	-4.23E-02	7.36E-01
5.04E-01	-9.37E-01	3.37E-01	-3.52E-02	3.23E-01	5.88E-01	9.78E-01	8.18E-01
-1.83E-01	5.15E-01	-5.74E-01	-2.00E-01	-1.00E+00	8.80E-02	8.30E-01	2.47E-01
8.35E-01	-3.14E-01	-3.75E-01	5.70E-01	-3.88E-01	1.52E-01	5.83E-01	-8.88E-01
-1.20E+00	1.61E-01	-3.25E-02	-2.33E-01	2.22E-01	5.44E-01	-3.14E-01	-2.53E-01
-3.67E-01	1.89E-01	-8.37E-01	5.14E-01	7.00E-01	-7.12E-01	-2.23E-01	-2.02E-02
-3.06E-01	5.86E-02	-1.06E-01	-4.31E-01	4.88E-01	-3.06E-01	3.27E-01	9.98E-01
-2.53E-01	-3.13E-01	5.99E-01	4.52E-01	2.53E-01	-5.58E-01	5.12E-01	9.05E-01
3.09E-01	3.83E-01	-4.92E-01	-1.14E-01	-7.47E-02	4.55E-01	-9.13E-01	-1.02E+00
-8.08E-01	6.20E-01	4.37E-01	-4.25E-01	-5.67E-02	-3.55E-01	5.19E-01	5.74E-01
-3.95E-02	2.97E-01	0.192685817	3.38E-01	-5.11E-01	9.97E-01	2.04E-01	8.30E-01
-0.912570443	-1.20E+00	-0.648719736	-1.67E+00	1.06E+00	3.52E-01	-1.68E+00	-4.40E-02
-1.086275276	-1.37E-01	-0.441225157	5.87E-01	6.16E-01	-8.19E-02	2.66E-02	-2.55E-01
0.583157202	4.48E-01	-0.391784592	2.06E-01	6.79E-01	5.39E-01	-4.10E-01	4.66E-01
-0.080870877	-4.48E-01	-0.429128123	2.67E-01	3.19E-01	6.52E-01	-2.54E-01	-5.16E-02
-0.187522658	1.87E-01	0.502575468	-4.68E-01	-2.24E-01	4.88E-01	-0.745834378	-3.13E-01
-0.431734259	1.17E-01	0.739745593	-3.61E-01	-2.78E-02	1.56E-01	-0.354626089	9.44E-03
5.71E-01	-4.64E-01	-6.00E-01	5.81E-01	8.40E-01	-1.51E-01	0.274291649	-4.73E-01
5.79E-01	5.92E-01	-0.04750466	2.40E-03	-2.22E-01	5.49E-02	0.340172097	8.77E-01
-6.77E-02	4.15E-02	-0.537540622	-7.81E-01	-0.922505026	2.13E-01	-0.138613438	-2.12E-01
4.70E-01	1.20E+00	-1.51E-01	-7.44E-01	0.428684238	-8.87E-01	-0.057084	-3.96E-01
-1.67E-01	-1.09E+00	0.667581151	-4.16E-01	-0.063054952	1.24E+00	0.491361107	8.43E-02
-5.50E-02	6.16E-02	0.060333513	-7.75E-01	-0.88874239	-3.44E-03	-0.524553158	-4.65E-01
-0.530199336	1.53E+00	-0.716039392	1.80E-01	-2.03E-01	-4.19E-01	-1.121052762	5.31E-01
-9.63E-01	-1.36E+00	0.569955983	-2.21E-01	-6.33E-01	-1.28E-01	-2.45E-01	3.96E-01
3.71E-01	3.83E-01	-7.35E-01	1.43E-01	-0.824923143	-6.63E-01	0.793930037	3.66E-01
-1.22E-01	1.21E+00	3.83E-01	-5.68E-01	0.123747077	-7.41E-01	-0.536284831	0.403774331
1.75E-01	2.56E-01	-0.65282177	-4.24E-01	-0.149798422	-0.185328437	-1.241097975	-0.141686438
0.345283771	7.00E-01	-0.535229495	-6.15E-02	0.345213426	-1.9281449	0.64208432	0.239927306
0.830517122	4.65E-01	-0.952567538	7.91E-01	-0.903334089	-2.98E-01	1.286272945	-5.38E-01
0.141447452	6.44E-02	0.623496239	-2.38E-01	-3.90E-02	1.07E-01	-0.414983717	5.38E-01
-0.771361158	-1.38E-01	0.007791888	5.26E-01	1.05E-01	-4.79E-01	-9.19E-02	-0.059746603
0.248253294	-8.26E-01	-0.048718702	7.72E-01	0.358986508	0.299975127	0.041142878	1.370233501
-0.353853348	2.51E-01	0.253168978	-0.320186607	-0.304441234	-0.883199118	-0.021901151	0.16463277
-0.375232724	3.41E-01	-0.557237097	-0.619276569	0.876393473	-0.55872186	0.02233282	0.713250494
-0.377038386	5.13E-01	-0.367185212	0.751575527	-0.105660877	0.553620699	0.457150364	0.20725334
-0.485034565	4.11E-01	1.209777793	-0.928627697	-0.904298156	0.916676992	1.216965236	1.15E+00
0.478458347	5.35E-01	-0.080301705	7.92E-01	0.448955641	0.733900614	-0.754667923	6.40E-01
1.92E-03	1.28E-02	-0.214127388	-4.72E-02	-0.904748327	-1.448491777	0.718207606	-0.485740103
0.083002023	-0.1193412	-0.661649307	0.078258982	-0.034649355	0.393430133	0.418996049	-0.502111802
0.643084619	-0.039505208	-0.495564681	0.573584509	-1.203440378	0.484951552	0.034086825	0.435362978
-0.567993107	0.338253701	1.214325559	0.838570943	-0.024179101	0.218360394	0.306917896	-0.484528326
-0.124842989	0.19815232	0.337668821	1.295611866	0.404626352	-3.04E-01	-0.159601197	-0.346935121
0.376269544	6.43E-02	-0.441127638	-0.623311355	-0.342175126	3.76E-01	0.375262873	4.21E-02
0.385899756	1.004596671	0.225596488	0.501606575	-1.12E+00	-0.036686507	-9.62E-01	-0.16294129
-1.162893268	-0.363334946	0.027985726	2.19E-02	0.463082466	1.0125897	0.93563827	0.593576052
-0.732133394	-0.283006219	-0.753123761	-7.90E-01	0.248333452	-1.164533619	1.079983835	1.09422443
-0.354378491	-0.197371585	0.349557846	3.73E-01	0.783673519	-0.006243812	-0.124676937	-0.264762706
-0.096614855	0.642020801	-0.488125387	2.38E-01	-0.015330241	0.363943057	-0.868161791	0.359308819
0.080814771	0.048652877	-0.332956724	5.82E-01	-0.857596579	-0.166226716	0.067763013	0.092099342
-1.374211691	-2.56E-01	-0.322782264	-2.37E-01	-0.58032827	-0.030045018	-1.352020074	0.151783068
0.390724882	-9.96E-01	0.266133519	-0.349803916	0.838788738	-4.49E-01	-0.537399808	-0.026265935
-1.477597174	-3.12E-01	0.560141728	-0.901236175	1.068832535	6.96E-01	-0.385267437	-0.396281314
0.619792703	1.24E-01	1.59E-03	-0.9710947	0.058669144	1.647145795	0.918154756	0.291610837
-6.05E-01	8.57E-01	-0.900146279	2.00E-01	0.317133673	0.665792236	0.202448147	-0.38440002
-1.43671291	6.43E-01	0.958662256	1.04E+00	-0.379692591	0.472293479	-0.210146678	-1.476738898
0.163246684	-3.94E-01	-0.711501901	0.360777203	-0.393916914	0.48531024	0.02347779	0.013945597
-0.822516479	-0.155344717	-0.151789047	-0.206120427	0.003335604	0.108574891	-0.411921056	0.333016503
0.835153673	-0.583831072	0.15870516	-0.624134352	0.165702525	-0.595943467	-0.066592407	0.332227131
-0.965479701	-0.793234721	0.368818995	5.46E-01	-0.80012577	-0.654482955	-0.52533979	1.34E-01
-0.110208185	-0.128296337	-1.026425945	-2.38E-01	-0.632634384	1.02E+00	-0.670292114	-0.000414999
-0.686800436	0.457436409	-0.087571723	4.74E-01	-3.95E-01	2.83E-01	-1.169864404	0.261403664
1.267737228	-0.171023961	3.32E-01	-1.71E-01	0.080067739	0.241840257	-2.47E-01	-0.227338527
-1.03E+00	0.2492369	0.862357661	4.51E-01	0.646478387	0.070490669	-0.390862824	-0.825769118
-5.79E-01	-0.404110817	0.445137437	0.096933571	0.251443253	0.905101376	-0.589377468	0.87111528
-0.104156169	-0.066912986	8.87E-01	0.182001655	0.347031947	0.206416288	-0.099324836	-0.338204706
-0.177384175	0.346451762	0.093293062	-1.15158808	-0.15400268	-0.51009626	-0.359669336	-0.518245286
0.025802306	0.241927561	-0.744074454	0.520308001	0.262507778	-0.67898961	1.146943838	0.03269996
0.03965561	0.165461524	-0.614800906	0.453719134	-0.82316587	-0.279212599	-0.306229195	-0.53958888
-0.756291907	-0.365170966	0.861837092	-0.090146207	-0.449243148	-0.029460508	0.341425689	0.390129403
0.87676565	0.92126584	-0.021011401	-0.853941881	0.480479357	0.756362154	0.00911903	0.423132732
-0.447121401	0.659275366	0.707978632	0.451803119	-0.100986935	-0.156847843	0.012923485	-0.959942481
0.382825758	0.924704251	-0.873846938	0.59919043	0.654513072	1.206073783	1.170388527	0.421996232
-0.06077821	-0.116099585	-0.665834044	-0.087008747	0.035665106	-0.046345873	1.181305494	0.481177405
-0.704940625	-0.222253264	0.222372561	-0.322896412	-0.24060991	-0.316691621	-0.886088234	1.00756617
0.950902304	-0.302851206	0.502557723	-0.141709538	-1.188785565	1.937428098	-0.054497446	-0.411066883
0.167243983	0.613113825	-0.156960907	1.21393573	0.922897487	0.227394825	0.223826158	-0.978673586
0.580259056	-0.316030041	0.772525479	0.324746063	0.200852035	-0.176893196	-0.448627317	-0.845194297
-0.767925575	2.245328351	0.947503778	0.216173551	-0.698277325	1.181079933	0.3471337	-0.17967307
-0.014410323	-0.691414039	-0.220346828	-0.664972609	0.841012666	0.595655381	1.119734006	-0.981212806
-0.369840562	-0.04863531	-0.864290596	0.597856464	0.575679555	-0.63901305	0.538614555	0.960856878
0.451453547	0.25214981	-0.9140455	0.444932843	1.396291668	-0.355732005	1.11286992	0.085577624
0.180122577	-4.38E-01	-0.594440128	-0.359302289	0.743034779	-0.913385791	-0.725087617	0.472102554
-0.341821155	0.595020927	0.108023289	0.674100387	-0.547372606	-0.286292365	-0.4395522	-0.56589393
-1.003873428	0.447546218	1.067041905	0.180785062	0.962191464	-0.712713841	-0.081749186	0.287238903
-0.528939349	0.798235609	-0.031702086	-0.249588556	1.082682409	0.239834259	0.331288725	0.618923224
-0.316976708	0.918720597	0.211612463	-0.372295573	-1.014082515	0.056641026	-0.709265615	0.111523915
-0.084938706	0.109210639	-0.645920449	0.008906026	0.019974229	-1.70E-01	0.386006033	0.172023273
2.98E-01	-0.219302661	0.815251265	-0.619285913	-0.655194433	-1.205683287	-0.775631711	-0.878123362
0.393760456	-0.326204098	-0.266633303	0.28590344	1.055309025	0.058393863	-0.57029483	0.011135708
-0.227213573	-0.204546153	0.669327503	0.134838131	-0.804600069	0.228834505	0.096157177	-0.532080025
-0.162048118	-1.051135159	0.139026074	0.458215489	-0.104344169	0.467827277	4.49E-01	-0.535400537
0.733001107	-0.569369404	0.008691688	0.292733251	-1.513376289	0.23585029	0.801179773	-0.702013595
0.674412371	0.381312514	0.550177802	-0.059117794	-0.28159397	-0.507943548	-0.382974231	-0.377659474
-0.775761851	0.259581186	0.471922428	0.20501018	-0.488992322	0.606258912	0.166784584	1.004103421
0.402027312	0.149283859	-0.024497017	0.497330135	0.664891892	-0.669396857	0.447809626	-0.752317993
-0.217754147	1.191238209	-0.519461777	-0.493000081	0.735813991	0.443030638	0.700033205	0.28001341
0.624882435	1.528870233	0.020716919	-0.764237043	1.572839122	1.192662558	0.351562255	0.471277138
0.622548817	0.733974223	-0.202599339	0.056830999	0.570670536	-0.433208466	-0.664149751	0.725674692
0.285409851	0.286631538	-0.672153394	-0.209467551	0.284118521	-0.033981884	-0.017662891	-0.17477881
0.392251167	0.258091068	-0.671742425	0.838010053	-0.56045489	-0.93387286	0.266599103	0.508317018
0.244613874	-0.949639274	-0.368876807	-0.248396353	0.407629628	0.057489278	-0.089027733	-0.166783118
-0.201476456	-0.149994016	0.199002874	0.339564554	-0.559802659	0.141058778	-0.396777	1.565679386
0.127593707	0.563215914	-0.054805768	-0.363047743	1.602027612	-0.141041601	1.150895374	0.362678724
-0.974333129	-0.225738375	0.768562252	-0.336489265	0.711543296	1.222243111	-0.25918968	0.785784264
1.240320444	0.188072292	0.790398733	-0.277012244	-0.148221279	-0.058694895	1.281818503	-1.491081597
0.704908367	0.164556516	-0.16414964	1.612697672	-0.2755536	-0.027679216	0.495388132	-0.734809069
-0.149098945	0.828241339	-0.434275206	-0.775910459	-0.263453608	0.343432786	0.01208084	-0.356027234
-0.172799128	0.829018464	-0.074246734	0.331809451	1.02359524	0.56143021	-0.633160985	0.156594673
-0.940088217	0.443973997	0.49442607	1.54E+00	-0.811561615	0.617038809	-0.334377689	1.422769906
-0.386727951	0.370242947	-0.663904415	-0.444676492	-0.093609635	-0.227033587	-1.003964373	0.990254643
-0.923092669	1.75E-01	0.620392228	-0.840519624	-0.647153505	-0.542503564	-0.643928009	-0.998009922
7.26E-01	-2.41E-02	0.827732402	0.000958016	-0.214922255	1.15E-01	0.215022214	0.247099799
-0.165550037	-0.809273863	0.41909932	0.750151906	-0.963768413	-0.06592668	0.193191815	0.189590762
-0.506803357	-1.328282274	0.039630064	0.116014987	0.212108032	0.985475382	0.520702843	0.100314063
0.683771099	0.02802451	-0.403606512	-0.425775416	0.414800809	-0.575468964	-1.533105569	0.066512518
-3.18E-01	0.593513482	6.80E-01	0.153475596	-0.360643077	0.85700384	-0.256376243	0.345085506
-0.507051138	-0.402087613	0.141207686	0.387766352	0.267761904	-0.932350597	-1.240894571	0.034632785
0.964804325	0.261736695	0.77029834	0.293835633	-0.04090597	0.560282255	-0.069343305	0.132847997
0.22677566	-0.518135099	0.560282068	-0.284232963	1.407345371	0.338274527	0.121466417	-0.496900917
0.492596392	-0.400066328	-0.117913561	-0.019362914	0.59716425	-0.195766348	-0.279261548	0.132763897
0.032460961	0.325059667	0.064611265	0.37957917	-0.034361452	-1.231654174	-0.322180229	0.632629436
-0.694954783	0.378738115	-0.481447406	1.26E-01	-0.241234962	0.262613328	-0.733562831	-1.08465469
-0.444997647	-0.354763587	-0.828809825	-0.07310457	-1.072126387	-0.420418017	-0.063513429	-0.183449853
0.549395055	0.255436349	0.600123411	-0.01441713	-0.544474252	-0.374342637	0.726398111	0.032888451
-0.535393726	-0.673490996	-0.073589401	-0.198201118	0.401802173	-0.484937036	-0.454985127	-4.18E-01
-0.329659202	0.568820612	-0.342205645	-1.19E+00	-0.111618292	-1.402517034	0.203530636	0.095743199
0.069638716	-0.011588169	0.68056954	0.000692764	-0.379095679	-0.382274146	0.035069191	-0.752484411
-0.355731796	0.021804105	0.386685384	0.097158291	0.394965721	0.350477535	-0.181079978	-0.313758506
-0.054493051	0.090130008	0.128207584	0.507446433	-0.718455383	1.548005936	-1.07714709	0.48416469
-0.188541025	0.005750958	9.33E-02	-3.79E-01	0.942062485	-0.227625962	-0.749974019	-0.071785308
-0.808166611	0.197516296	-0.103023334	0.475447502	0.6326259	0.590647434	-0.433332553	-0.307264836
0.334328387	-1.693322396	0.127044293	0.218951489	-0.597368784	1.285956166	-0.7172793	-0.215358108
0.31964205	0.154216047	-0.736590956	-0.588286239	-0.036159787	0.154770007	0.78030051	0.377820688
-0.101280921	0.540403424	-0.258942046	0.205922759	-0.312976717	0.367617899	0.258939986	-0.723219413
1.082821388	0.047674992	-0.630522627	0.506469148	-0.476593651	0.57581449	-0.554768794	0.347331687
0.15152701	0.210086558	-1.011325395	-0.085104092	-0.38384973	0.013312342	-0.46523748	-0.253111162
-0.407497256	0.921102068	0.10369167	-0.057664364	-0.249904945	1.078951792	0.231213254	-0.659424763
-0.282656468	-0.397587805	-0.154643603	0.48880521	0.569689977	-0.306771871	-0.095572541	-0.028852658
0.853186581	0.227860722	-0.611779658	1.475013967	0.646326903	-0.291369855	0.10993605	-0.637759593
6.32E-01	0.464265435	-0.581705022	-0.798565453	0.892093716	-1.337114213	-0.722544304	-0.523774061
0.328125952	-0.353549815	-0.002458216	0.252106755	0.573631941	7.92E-01	-0.688232042	0.87544848
-1.418081975	1.13E-01	-0.767738174	0.754477571	-0.322940394	-0.597190952	-0.253201754	0.278037459
-0.525904515	0.163543888	-0.52203808	-0.182401982	0.258246502	1.352441787	-0.989243195	0.537328881
-0.013233765	0.549328219	-0.213396752	-0.831251973	1.12343086	-0.534119674	-0.209776273	0.147240509
-0.279022427	0.343775553	-0.307732794	0.033069396	0.731577895	-0.478690521	-0.705724457	-1.368427277
1.011963614	-0.33835386	-0.131398308	0.332576569	0.747354244	-0.821629997	0.78892303	0.830177378
0.147135905	-0.454146583	-0.235028198	-0.209292277	0.679798036	0.818934661	0.210497857	-1.028526839
0.651331577	0.107392543	0.148086362	-0.448450038	-0.885140616	0.705995941	-0.620102626	-0.611044338
-0.456845031	-0.038222145	0.419729118	-0.444866808	0.709821875	-0.340977951	-0.121696913	-0.280453913
-0.286854501	-0.888199888	-0.605508653	1.09472001	-0.984401391	-0.11656295	-1.313342052	0.14941854
0.179847385	0.142404515	-0.212404675	0.405397251	0.041675417	0.022141339	-0.605659068	0.407882536
-0.078271948	0.198654185	-1.15131214	-1.165188369	0.683818467	0.394908315	-0.509627299	0.199909747
0.392004112	-0.210391019	-1.358522515	0.424659879	-0.205610547	-0.472229815	0.95913608	0.530843797
-0.231305852	-1.126212883	-0.567699638	-0.374730003	-0.913350963	0.512149102	-0.097017591	0.199595126
0.198319073	0.248686707	0.397168395	0.05109726	0.64978372	0.134958997	-0.492192373	0.147890778
0.202500613	0.14898321	0.6114855	-0.140692767	-0.612082862	-0.074595335	-0.177979729	0.307486229
0.564369537	0.440689669	-0.133003252	0.931970638	-0.3488269	-1.187009348	0.411762178	0.448503427
-0.26190976	0.022235743	-0.115061714	1.81E-01	-0.950294391	-0.381726618	-0.266502722	0.961813672
-0.935709219	0.511135739	0.352675541	-0.647701431	0.824901107	-0.450473938	0.243820363	0.153153335
0.553305273	-0.2840634	-0.232165553	0.44281348	-0.741314013	-0.257782974	0.101283536	-0.440858375
