0	0	0	0	0	0	0	0
-2.85E-15	1.29E-15	-4.59E-15	1.63E-15	-2.23E-16	6.76E-17	-3.36E-16	1.00E-16
1.99E-13	-8.99E-14	3.19E-13	-1.13E-13	1.59E-14	-4.82E-15	2.40E-14	-7.17E-15
7.86E-13	-3.57E-13	1.27E-12	-4.41E-13	3.09E-14	-9.94E-15	4.67E-14	-1.44E-14
7.31E-14	8.68E-14	7.17E-14	9.22E-14	-3.16E-14	5.91E-15	-4.58E-14	1.05E-14
6.19E-12	-2.48E-12	9.76E-12	-3.26E-12	6.12E-13	-1.99E-13	9.27E-13	-2.91E-13
2.11E-11	-9.60E-12	3.42E-11	-1.18E-11	5.95E-13	-2.45E-13	9.24E-13	-3.35E-13
-3.12E-11	1.84E-11	-5.22E-11	2.21E-11	-2.49E-12	5.62E-13	-3.65E-12	9.23E-13
-1.84E-10	9.00E-11	-3.01E-10	1.09E-10	-7.61E-12	1.88E-12	-1.13E-11	2.97E-12
-4.94E-10	2.08E-10	-7.94E-10	2.59E-10	-2.30E-11	6.41E-12	-3.43E-11	9.74E-12
-1.07E-09	4.01E-10	-1.69E-09	5.16E-10	-4.74E-11	1.61E-11	-7.19E-11	2.34E-11
-1.10E-09	2.48E-10	-1.64E-09	3.76E-10	-4.88E-11	2.83E-11	-7.84E-11	3.72E-11
5.29E-10	-7.47E-10	1.17E-09	-7.46E-10	-3.96E-11	5.82E-11	-7.78E-11	6.89E-11
3.28E-09	-2.00E-09	5.72E-09	-2.19E-09	-6.13E-11	1.28E-10	-1.41E-10	1.44E-10
5.05E-09	-2.16E-09	8.36E-09	-2.46E-09	-1.77E-10	2.39E-10	-3.65E-10	2.60E-10
4.00E-09	-3.81E-10	5.88E-09	-6.94E-10	-2.04E-10	2.53E-10	-4.55E-10	2.30E-10
2.55E-09	1.26E-09	2.61E-09	6.72E-10	3.62E-11	-2.70E-11	-8.09E-11	-1.76E-10
-8.72E-10	3.02E-09	-3.60E-09	2.24E-09	6.32E-10	-7.11E-10	9.81E-10	-1.03E-09
-4.22E-09	3.63E-09	-8.91E-09	2.86E-09	1.49E-09	-1.63E-09	2.66E-09	-2.03E-09
-6.90E-09	2.98E-09	-1.21E-08	2.72E-09	2.08E-09	-2.21E-09	4.06E-09	-2.37E-09
-6.84E-09	7.43E-10	-1.01E-08	1.29E-09	1.91E-09	-1.87E-09	4.25E-09	-1.41E-09
-2.55E-09	-3.01E-09	-1.10E-09	-1.79E-09	7.08E-10	-3.53E-10	2.46E-09	8.72E-10
-1.11E-09	-3.78E-09	2.27E-09	-1.72E-09	-1.34E-09	1.93E-09	-1.32E-09	3.58E-09
-6.99E-09	7.06E-10	-7.96E-09	3.59E-09	-3.12E-09	3.92E-09	-5.42E-09	5.14E-09
-1.77E-08	6.85E-09	-2.67E-08	1.01E-08	-4.03E-09	4.70E-09	-8.55E-09	4.55E-09
-3.91E-08	1.58E-08	-6.23E-08	2.01E-08	-3.78E-09	3.91E-09	-9.57E-09	1.96E-09
-4.89E-08	1.47E-08	-7.59E-08	1.93E-08	-2.39E-09	2.07E-09	-7.87E-09	-1.19E-09
-2.48E-08	-5.94E-09	-3.09E-08	-2.53E-09	-1.57E-09	9.97E-10	-5.90E-09	-2.06E-09
5.11E-08	-4.66E-08	9.89E-08	-4.77E-08	-2.19E-09	2.37E-09	-5.61E-09	1.22E-09
1.96E-07	-1.04E-07	3.34E-07	-1.17E-07	-4.32E-09	6.38E-09	-8.18E-09	7.86E-09
3.55E-07	-1.40E-07	5.75E-07	-1.69E-07	-6.50E-09	1.01E-08	-1.20E-08	1.29E-08
4.18E-07	-9.77E-08	6.31E-07	-1.42E-07	-3.36E-09	6.21E-09	-7.87E-09	6.49E-09
3.12E-07	3.43E-08	3.93E-07	-2.26E-08	1.63E-08	-1.57E-08	2.49E-08	-2.31E-08
9.68E-08	1.77E-07	-1.24E-08	1.07E-07	5.93E-08	-6.12E-08	1.02E-07	-7.88E-08
-7.49E-08	2.23E-07	-3.05E-07	1.42E-07	1.26E-07	-1.24E-07	2.28E-07	-1.47E-07
1.75E-07	-4.37E-09	1.57E-07	-1.13E-07	2.01E-07	-1.79E-07	3.76E-07	-1.94E-07
7.98E-07	-3.90E-07	1.26E-06	-5.19E-07	2.37E-07	-1.85E-07	4.63E-07	-1.70E-07
1.36E-06	-5.85E-07	2.21E-06	-7.08E-07	2.18E-07	-1.25E-07	4.45E-07	-7.00E-08
1.82E-06	-5.49E-07	2.86E-06	-6.94E-07	1.77E-07	-3.32E-08	3.57E-07	4.13E-08
1.88E-06	-2.22E-07	2.71E-06	-4.41E-07	1.93E-07	4.34E-09	3.23E-07	3.92E-08
1.81E-06	1.13E-07	2.29E-06	-2.59E-07	3.74E-07	-1.12E-07	5.38E-07	-1.90E-07
2.03E-06	1.33E-07	2.41E-06	-4.42E-07	7.32E-07	-3.99E-07	1.08E-06	-6.20E-07
2.18E-06	5.43E-08	2.55E-06	-6.30E-07	1.15E-06	-7.48E-07	1.79E-06	-1.05E-06
1.62E-06	2.82E-07	1.69E-06	-3.16E-07	1.45E-06	-9.89E-07	2.43E-06	-1.23E-06
6.58E-07	6.33E-07	2.63E-07	2.27E-07	1.56E-06	-1.01E-06	2.79E-06	-1.06E-06
-2.02E-07	7.42E-07	-9.06E-07	5.11E-07	1.49E-06	-8.29E-07	2.82E-06	-6.57E-07
-9.02E-07	6.10E-07	-1.75E-06	5.18E-07	1.38E-06	-5.66E-07	2.64E-06	-2.80E-07
-1.15E-06	2.02E-07	-1.80E-06	2.30E-07	1.32E-06	-3.08E-07	2.35E-06	-8.92E-08
-1.66E-06	3.72E-08	-2.27E-06	2.79E-07	1.26E-06	-4.33E-08	1.92E-06	-3.27E-08
-2.57E-06	2.50E-07	-3.46E-06	7.68E-07	1.14E-06	2.64E-07	1.33E-06	1.24E-08
-3.45E-06	4.73E-07	-4.67E-06	1.22E-06	9.36E-07	5.96E-07	6.12E-07	1.02E-07
-4.98E-06	9.47E-07	-6.98E-06	1.91E-06	6.81E-07	8.56E-07	-9.70E-08	1.65E-07
-6.66E-06	1.28E-06	-9.47E-06	2.45E-06	3.94E-07	9.88E-07	-7.14E-07	1.77E-07
-9.31E-06	1.82E-06	-1.34E-05	3.34E-06	-8.33E-08	1.09E-06	-1.45E-06	3.20E-07
-1.28E-05	2.43E-06	-1.84E-05	4.50E-06	-9.02E-07	1.36E-06	-2.54E-06	8.49E-07
-1.51E-05	2.04E-06	-2.11E-05	4.64E-06	-2.13E-06	1.91E-06	-4.17E-06	1.89E-06
-1.49E-05	1.88E-07	-1.94E-05	3.22E-06	-3.77E-06	2.77E-06	-6.48E-06	3.34E-06
-1.30E-05	-1.99E-06	-1.51E-05	1.45E-06	-5.70E-06	3.86E-06	-9.41E-06	4.93E-06
-9.40E-06	-3.81E-06	-8.52E-06	-1.28E-07	-7.71E-06	5.04E-06	-1.28E-05	6.33E-06
-4.84E-06	-4.68E-06	-1.34E-06	-1.11E-06	-9.63E-06	6.09E-06	-1.63E-05	7.26E-06
-2.18E-06	-3.39E-06	1.57E-06	-2.41E-07	-1.12E-05	6.63E-06	-1.93E-05	7.36E-06
-3.30E-06	1.75E-07	-2.55E-06	2.66E-06	-1.19E-05	6.19E-06	-2.08E-05	6.29E-06
-7.06E-06	4.06E-06	-1.09E-05	5.73E-06	-1.16E-05	4.62E-06	-2.01E-05	4.22E-06
-1.33E-05	7.14E-06	-2.23E-05	8.38E-06	-1.08E-05	2.39E-06	-1.77E-05	2.06E-06
-2.23E-05	9.26E-06	-3.62E-05	1.10E-05	-1.04E-05	5.44E-07	-1.51E-05	1.26E-06
-3.15E-05	9.48E-06	-4.86E-05	1.28E-05	-1.14E-05	2.90E-07	-1.45E-05	3.00E-06
-3.81E-05	7.21E-06	-5.52E-05	1.27E-05	-1.42E-05	2.29E-06	-1.73E-05	7.37E-06
-3.88E-05	2.26E-06	-5.17E-05	9.86E-06	-1.84E-05	6.29E-06	-2.39E-05	1.31E-05
-3.30E-05	-3.91E-06	-3.87E-05	5.01E-06	-2.30E-05	1.12E-05	-3.33E-05	1.80E-05
-2.30E-05	-8.61E-06	-2.10E-05	5.31E-07	-2.67E-05	1.56E-05	-4.33E-05	2.02E-05
-1.48E-05	-8.35E-06	-9.65E-06	-1.84E-08	-2.89E-05	1.80E-05	-5.17E-05	1.87E-05
-1.18E-05	-2.92E-06	-9.79E-06	3.54E-06	-2.87E-05	1.75E-05	-5.58E-05	1.34E-05
-1.04E-05	2.82E-06	-1.37E-05	6.18E-06	-2.62E-05	1.34E-05	-5.38E-05	5.57E-06
-7.78E-06	5.10E-06	-1.45E-05	4.84E-06	-2.23E-05	6.53E-06	-4.58E-05	-2.61E-06
-2.53E-06	3.04E-06	-8.51E-06	-1.53E-07	-1.88E-05	-1.13E-06	-3.45E-05	-7.97E-06
4.72E-06	-1.76E-06	3.41E-06	-6.31E-06	-1.81E-05	-6.90E-06	-2.45E-05	-7.67E-06
6.40E-06	-3.57E-06	7.52E-06	-7.44E-06	-2.12E-05	-8.93E-06	-1.96E-05	-1.26E-06
-2.08E-06	3.81E-07	-5.17E-06	-1.47E-06	-2.66E-05	-7.64E-06	-2.05E-05	8.03E-06
-1.98E-05	8.04E-06	-3.32E-05	8.55E-06	-3.12E-05	-5.41E-06	-2.40E-05	1.46E-05
-3.99E-05	1.41E-05	-6.41E-05	1.70E-05	-3.16E-05	-4.75E-06	-2.60E-05	1.43E-05
-4.99E-05	1.19E-05	-7.54E-05	1.73E-05	-2.73E-05	-6.07E-06	-2.46E-05	7.22E-06
-4.74E-05	2.72E-06	-6.32E-05	1.20E-05	-2.13E-05	-7.02E-06	-2.27E-05	-1.21E-06
-4.55E-05	-2.78E-06	-5.17E-05	1.24E-05	-1.83E-05	-4.49E-06	-2.54E-05	-4.71E-06
-5.41E-05	1.90E-06	-6.10E-05	2.30E-05	-1.99E-05	2.10E-06	-3.43E-05	-1.32E-06
-5.99E-05	6.51E-06	-7.08E-05	2.88E-05	-2.41E-05	9.62E-06	-4.57E-05	4.90E-06
-5.15E-05	1.67E-06	-6.12E-05	1.85E-05	-2.73E-05	1.33E-05	-5.33E-05	7.59E-06
-3.68E-05	-8.06E-06	-4.27E-05	4.30E-07	-2.77E-05	1.06E-05	-5.34E-05	4.03E-06
-3.17E-05	-1.17E-05	-3.93E-05	-9.28E-06	-2.65E-05	3.11E-06	-4.69E-05	-2.45E-06
-2.78E-05	-1.30E-05	-3.59E-05	-1.37E-05	-2.69E-05	-5.02E-06	-3.86E-05	-5.77E-06
-2.28E-05	-1.45E-05	-2.79E-05	-1.55E-05	-3.13E-05	-1.06E-05	-3.38E-05	-2.80E-06
-2.54E-05	-1.17E-05	-3.08E-05	-1.03E-05	-3.81E-05	-1.36E-05	-3.31E-05	3.71E-06
-3.42E-05	-5.84E-06	-4.23E-05	1.60E-07	-4.47E-05	-1.54E-05	-3.50E-05	8.98E-06
-4.94E-05	2.40E-06	-6.31E-05	1.46E-05	-4.98E-05	-1.63E-05	-3.89E-05	1.13E-05
-5.64E-05	4.47E-06	-6.88E-05	2.26E-05	-5.34E-05	-1.50E-05	-4.51E-05	1.26E-05
-4.27E-05	-5.08E-06	-4.00E-05	1.65E-05	-5.66E-05	-1.07E-05	-5.32E-05	1.56E-05
-1.32E-05	-1.95E-05	1.24E-05	2.86E-06	-5.90E-05	-4.13E-06	-6.19E-05	2.04E-05
1.45E-05	-2.49E-05	5.52E-05	-3.92E-06	-5.94E-05	2.49E-06	-6.84E-05	2.45E-05
3.71E-05	-1.97E-05	8.14E-05	-3.83E-06	-5.63E-05	6.65E-06	-7.00E-05	2.45E-05
5.75E-05	-9.76E-06	9.67E-05	-4.16E-06	-4.86E-05	6.12E-06	-6.41E-05	1.80E-05
7.97E-05	-3.06E-06	0.00011228	-1.18E-05	-3.55E-05	-8.81E-07	-4.77E-05	4.28E-06
0.000100558	-9.61E-07	0.000127747	-2.45E-05	-1.73E-05	-1.46E-05	-1.85E-05	-1.44E-05
0.000126189	-6.69E-06	0.00015644	-4.29E-05	3.87E-06	-3.24E-05	2.15E-05	-3.29E-05
0.000159334	-1.94E-05	0.000203577	-6.45E-05	2.33E-05	-4.91E-05	6.40E-05	-4.46E-05
0.000185514	-2.75E-05	0.000242708	-7.68E-05	3.72E-05	-5.98E-05	9.94E-05	-4.61E-05
0.000176608	-1.49E-05	0.000224528	-6.27E-05	4.52E-05	-6.34E-05	0.000122432	-4.05E-05
0.000109859	2.59E-05	0.000110952	-1.51E-05	5.27E-05	-6.39E-05	0.000137867	-3.70E-05
2.25E-05	6.41E-05	-3.12E-05	3.11E-05	6.65E-05	-6.64E-05	0.00015568	-4.38E-05
-4.58E-05	7.24E-05	-0.000129606	4.77E-05	8.83E-05	-7.22E-05	0.0001806	-6.02E-05
-6.50E-05	4.15E-05	-0.000132326	2.74E-05	0.000111906	-7.54E-05	0.00020607	-7.49E-05
-3.16E-05	-1.23E-05	-4.09E-05	-1.20E-05	0.000126384	-6.65E-05	0.00021653	-7.29E-05
4.37E-05	-6.55E-05	0.000112599	-5.12E-05	0.000123211	-4.01E-05	0.000197296	-4.77E-05
9.58E-05	-7.56E-05	0.000204569	-5.25E-05	0.000104816	-2.78E-06	0.000150057	-1.13E-05
0.000101179	-4.02E-05	0.000190465	-2.16E-05	8.81E-05	2.61E-05	0.000101869	8.95E-06
8.83E-05	8.83E-07	0.00012883	-2.24E-06	9.10E-05	2.63E-05	8.72E-05	-9.79E-06
6.26E-05	2.49E-05	5.11E-05	-5.47E-06	0.000118347	-8.59E-06	0.000124552	-6.59E-05
1.63E-05	3.09E-05	-3.52E-05	-1.33E-05	0.000155662	-6.32E-05	0.000200618	-0.000127705
-6.21E-05	3.14E-05	-0.000140687	-3.87E-07	0.000176259	-0.000107468	0.000274287	-0.000151304
-0.00015243	2.44E-05	-0.000237488	2.78E-05	0.000158488	-0.000114554	0.000299754	-0.000109809
-0.000241712	1.28E-05	-0.000320222	6.16E-05	0.000100252	-7.68E-05	0.000252646	-1.30E-05
-0.000306871	-5.33E-06	-0.000368376	8.39E-05	2.06E-05	-8.02E-06	0.000141909	9.89E-05
-0.000332623	-2.82E-05	-0.000368625	8.80E-05	-5.48E-05	6.89E-05	-2.81E-06	0.000182759
-0.000330546	-4.13E-05	-0.000345351	8.86E-05	-0.000108365	0.000135375	-0.000148927	0.000216682
-0.000321313	-3.16E-05	-0.000332556	0.000102083	-0.000135975	0.000182461	-0.000272192	0.000205462
-0.000312075	-2.03E-06	-0.000338196	0.000126866	-0.000142949	0.000208423	-0.000358604	0.000168453
-0.000295758	2.99E-05	-0.000343273	0.000145187	-0.000140424	0.00021538	-0.000406792	0.000126914
-0.000272644	5.39E-05	-0.000341886	0.000147904	-0.000139814	0.000208281	-0.00042429	9.79E-05
-0.000169181	2.61E-05	-0.00020714	8.58E-05	-0.000151972	0.0001957	-0.000426853	9.47E-05
